ID,name_spec,Date_birth,Date,Event,Date_last,Status,Loc_event,Loc_birth,Loc_last,Sex,Sire,Dam,age_event,age_last,Type_birth,exclude,Year_birth,Institution_birth,State_Province_birth,Country_birth,iconLoc_birth,colorLoc_birth,Institution_last,State_Province_last,Country_last,iconLoc_last,colorLoc_last
2502,,2007-01-07,2020-10-27,breed,2023-02-01,D,EVA,CLE,EVA,F,1138,2413,13,16,Captive,deceased,2007,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2502,,2007-01-07,2022-02-01,btp,2023-02-01,D,EVA,CLE,EVA,F,1138,2413,15,16,Captive,deceased,2007,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2504,,2007-01-18,2009-06-25,transfer,2025-04-02,A,PRO,ABQ,ELP,M,1131,2403,2,18,Captive,n,2007,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2504,,2007-01-18,2022-02-01,btp,2025-04-02,A,PRO,ABQ,ELP,M,1131,2403,15,18,Captive,n,2007,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2504,,2007-01-18,2022-10-26,transfer,2025-04-02,A,ELP,ABQ,ELP,M,1131,2403,15,18,Captive,n,2007,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2504,,2007-01-18,2025-02-01,btp,2025-04-02,A,ELP,ABQ,ELP,F,1131,2403,18,18,Captive,age,2007,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2506,,2006-04-06,2008-10-29,transfer,2012-07-28,D,CLE,PUE,CLE,F,1125,1124,2,6,Captive,deceased,2006,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA
2506,,2006-04-06,2009-08-14,breed,2012-07-28,D,CLE,PUE,CLE,F,1125,1124,3,6,Captive,deceased,2006,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA
2507,,2006-04-06,2008-07-09,transfer,2015-11-04,D,OMA,PUE,OMA,M,1125,1124,2,9,Captive,deceased,2006,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E,Omaha's Henry Doorly Zoo,Nebraska,United States,🇺🇸,#F73563
2600,,2008-11-20,2010-03-13,transfer,2018-06-22,D,CIN,AKR,CIN,M,2408,2400,1,9,Captive,deceased,2008,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA,Cincinnati Zoo & Botanical Garden,Ohio,United States,🇺🇸,#7FCA93
2605,,2008-03-16,2009-07-09,transfer,2023-02-01,D,PRO,PHI,AKR,F,1130,2436,1,14,Captive,deceased,2008,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2605,,2008-03-16,2015-10-08,transfer,2023-02-01,D,AKR,PHI,AKR,F,1130,2436,7,14,Captive,deceased,2008,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2605,,2008-03-16,2022-02-01,btp,2023-02-01,D,AKR,PHI,AKR,F,1130,2436,13,14,Captive,deceased,2008,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2607,,2008-09-18,2018-12-18,transfer,2019-02-01,D,SOZ,ABQ,SOZ,F,1131,2403,10,10,Captive,deceased,2008,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,San Diego Zoo,California,United States,🇺🇸,#66C092
2607,,2008-09-18,2019-01-31,breed,2019-02-01,D,SOZ,ABQ,SOZ,F,1131,2403,10,10,Captive,deceased,2008,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,San Diego Zoo,California,United States,🇺🇸,#66C092
2608,,2008-09-18,2009-08-27,transfer,2021-01-19,D,DUK,ABQ,AKR,F,1131,2403,0,12,Captive,deceased,2008,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2608,,2008-09-18,2011-02-04,breed,2021-01-19,D,DUK,ABQ,AKR,F,1131,2403,2,12,Captive,deceased,2008,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2608,,2008-09-18,2012-04-09,breed,2021-01-19,D,DUK,ABQ,AKR,F,1131,2403,3,12,Captive,deceased,2008,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2608,,2008-09-18,2017-06-20,transfer,2021-01-19,D,AKR,ABQ,AKR,F,1131,2403,8,12,Captive,deceased,2008,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2608,,2008-09-18,2019-05-16,breed,2021-01-19,D,AKR,ABQ,AKR,F,1131,2403,10,12,Captive,deceased,2008,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2609,,2009-08-14,2012-06-13,transfer,2016-05-28,D,MEM,CLE,OMA,M,1138,2506,2,6,Captive,deceased,2009,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA,Omaha's Henry Doorly Zoo,Nebraska,United States,🇺🇸,#F73563
2609,,2009-08-14,2016-04-23,transfer,2016-05-28,D,OMA,CLE,OMA,M,1138,2506,6,6,Captive,deceased,2009,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA,Omaha's Henry Doorly Zoo,Nebraska,United States,🇺🇸,#F73563
2614,,2009-07-18,2018-12-18,transfer,2025-04-02,A,SOZ,ABQ,PUE,F,1131,2403,9,15,Captive,n,2009,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2614,,2009-07-18,2019-11-05,transfer,2025-04-02,A,PUE,ABQ,PUE,F,1131,2403,10,15,Captive,n,2009,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2614,,2009-07-18,2022-02-01,btp,2025-04-02,A,PUE,ABQ,PUE,F,1131,2403,12,15,Captive,n,2009,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2614,,2009-07-18,2025-02-01,btp,2025-04-02,A,PUE,ABQ,PUE,F,1131,2403,15,15,Captive,n,2009,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2617,,2010-02-05,2022-02-01,btp,2025-04-02,A,PHI,PHI,PHI,F,1130,2436,12,15,Captive,n,2010,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A
2617,,2010-02-05,2025-02-01,btp,2025-04-02,A,PHI,PHI,PHI,F,1130,2436,15,15,Captive,age,2010,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A
2622,,2010-09-17,2016-02-08,transfer,2025-04-02,A,MEM,DUK,CIN,M,2498,2502,5,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Cincinnati Zoo & Botanical Garden,Ohio,United States,🇺🇸,#7FCA93
2622,,2010-09-17,2019-05-16,transfer,2025-04-02,A,CIN,DUK,CIN,M,2498,2502,8,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Cincinnati Zoo & Botanical Garden,Ohio,United States,🇺🇸,#7FCA93
2622,,2010-09-17,2022-02-01,btp,2025-04-02,A,CIN,DUK,CIN,M,2498,2502,11,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Cincinnati Zoo & Botanical Garden,Ohio,United States,🇺🇸,#7FCA93
2622,,2010-09-17,2025-02-01,btp,2025-04-02,A,CIN,DUK,CIN,M,2498,2502,14,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Cincinnati Zoo & Botanical Garden,Ohio,United States,🇺🇸,#7FCA93
2623,,2010-09-17,2011-12-01,transfer,2025-04-02,A,SOZ,DUK,NYB,M,2498,2502,1,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2623,,2010-09-17,2014-05-14,transfer,2025-04-02,A,NYB,DUK,NYB,M,2498,2502,3,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2623,,2010-09-17,2015-03-01,breed,2025-04-02,A,NYB,DUK,NYB,M,2498,2502,4,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2623,,2010-09-17,2015-03-04,breed,2025-04-02,A,NYB,DUK,NYB,M,2498,2502,4,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2623,,2010-09-17,2020-03-11,breed,2025-04-02,A,NYB,DUK,NYB,M,2498,2502,9,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2623,,2010-09-17,2021-03-11,breed,2025-04-02,A,NYB,DUK,NYB,M,2498,2502,10,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2623,,2010-09-17,2022-02-01,btp,2025-04-02,A,NYB,DUK,NYB,M,2498,2502,11,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2623,,2010-09-17,2025-02-01,btp,2025-04-02,A,NYB,DUK,NYB,M,2498,2502,14,14,Captive,n,2010,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2624,,2010-03-14,2017-10-25,transfer,2017-11-22,D,DUK,GAR,DUK,M,2402,2451,7,7,Captive,deceased,2010,Lee Richardson Zoo,Kansas,United States,🇺🇸,#41B087,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2625,,2010-12-06,2011-10-13,transfer,2020-03-03,D,CIN,GAR,CIN,F,2402,2451,0,9,Captive,deceased,2010,Lee Richardson Zoo,Kansas,United States,🇺🇸,#41B087,Cincinnati Zoo & Botanical Garden,Ohio,United States,🇺🇸,#7FCA93
2626,,2010-12-06,2014-04-22,transfer,2025-04-02,A,CBR,GAR,MIL,F,2402,2451,3,14,Captive,n,2010,Lee Richardson Zoo,Kansas,United States,🇺🇸,#41B087,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2626,,2010-12-06,2015-04-24,breed,2025-04-02,A,CBR,GAR,MIL,F,2402,2451,4,14,Captive,n,2010,Lee Richardson Zoo,Kansas,United States,🇺🇸,#41B087,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2626,,2010-12-06,2015-04-28,breed,2025-04-02,A,CBR,GAR,MIL,F,2402,2451,4,14,Captive,n,2010,Lee Richardson Zoo,Kansas,United States,🇺🇸,#41B087,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2626,,2010-12-06,2016-11-03,breed,2025-04-02,A,CBR,GAR,MIL,F,2402,2451,5,14,Captive,n,2010,Lee Richardson Zoo,Kansas,United States,🇺🇸,#41B087,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2626,,2010-12-06,2020-08-26,breed,2025-04-02,A,CBR,GAR,MIL,F,2402,2451,9,14,Captive,n,2010,Lee Richardson Zoo,Kansas,United States,🇺🇸,#41B087,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2626,,2010-12-06,2022-02-01,btp,2025-04-02,A,CBR,GAR,MIL,F,2402,2451,11,14,Captive,n,2010,Lee Richardson Zoo,Kansas,United States,🇺🇸,#41B087,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2626,,2010-12-06,2022-11-02,transfer,2025-04-02,A,MIL,GAR,MIL,F,2402,2451,11,14,Captive,n,2010,Lee Richardson Zoo,Kansas,United States,🇺🇸,#41B087,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2626,,2010-12-06,2025-02-01,btp,2025-04-02,A,MIL,GAR,MIL,F,2402,2451,14,14,Captive,behavior,2010,Lee Richardson Zoo,Kansas,United States,🇺🇸,#41B087,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2630,,2010-03-22,2020-01-16,breed,2025-04-02,A,MOO,MOO,CIN,F,1121,1145,9,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Cincinnati Zoo & Botanical Garden,Ohio,United States,🇺🇸,#7FCA93
2630,,2010-03-22,2021-06-15,transfer,2025-04-02,A,CIN,MOO,CIN,F,1121,1145,11,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Cincinnati Zoo & Botanical Garden,Ohio,United States,🇺🇸,#7FCA93
2630,,2010-03-22,2022-02-01,btp,2025-04-02,A,CIN,MOO,CIN,F,1121,1145,11,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Cincinnati Zoo & Botanical Garden,Ohio,United States,🇺🇸,#7FCA93
2630,,2010-03-22,2025-02-01,btp,2025-04-02,A,CIN,MOO,CIN,F,1121,1145,14,15,Captive,behavior,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Cincinnati Zoo & Botanical Garden,Ohio,United States,🇺🇸,#7FCA93
2631,,2010-03-22,2014-02-20,transfer,2025-04-02,A,CBR,MOO,MIL,M,1121,1145,3,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2631,,2010-03-22,2015-04-24,breed,2025-04-02,A,CBR,MOO,MIL,M,1121,1145,5,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2631,,2010-03-22,2015-04-28,breed,2025-04-02,A,CBR,MOO,MIL,M,1121,1145,5,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2631,,2010-03-22,2016-11-03,breed,2025-04-02,A,CBR,MOO,MIL,M,1121,1145,6,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2631,,2010-03-22,2020-08-26,breed,2025-04-02,A,CBR,MOO,MIL,M,1121,1145,10,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2631,,2010-03-22,2022-02-01,btp,2025-04-02,A,CBR,MOO,MIL,M,1121,1145,11,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2631,,2010-03-22,2022-11-02,transfer,2025-04-02,A,MIL,MOO,MIL,M,1121,1145,12,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2631,,2010-03-22,2025-02-01,btp,2025-04-02,A,MIL,MOO,MIL,M,1121,1145,14,15,Captive,n,2010,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Milwaukee County Zoological Gardens,Wisconsin,United States,🇺🇸,#CCEBAE
2632,,2010-08-09,2012-02-01,transfer,2023-02-01,D,ELP,PHI,ELP,F,1130,2436,1,12,Captive,deceased,2010,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2632,,2010-08-09,2013-04-26,breed,2023-02-01,D,ELP,PHI,ELP,F,1130,2436,2,12,Captive,deceased,2010,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2632,,2010-08-09,2014-08-22,breed,2023-02-01,D,ELP,PHI,ELP,F,1130,2436,4,12,Captive,deceased,2010,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2632,,2010-08-09,2016-09-28,breed,2023-02-01,D,ELP,PHI,ELP,F,1130,2436,6,12,Captive,deceased,2010,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2632,,2010-08-09,2022-02-01,btp,2023-02-01,D,ELP,PHI,ELP,F,1130,2436,11,12,Captive,deceased,2010,Philadelphia Zoo,Pennsylvania,United States,🇺🇸,#FDC07A,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2634,,2010-08-12,2014-04-24,transfer,2025-01-01,D,LIT,ABQ,LIT,M,1131,2414,3,14,Captive,deceased,2010,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Little Rock Zoological Gardens,Arkansas,United States,🇺🇸,#99C2B5
2634,,2010-08-12,2017-08-08,breed,2025-01-01,D,LIT,ABQ,LIT,M,1131,2414,7,14,Captive,deceased,2010,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Little Rock Zoological Gardens,Arkansas,United States,🇺🇸,#99C2B5
2634,,2010-08-12,2021-06-18,breed,2025-01-01,D,LIT,ABQ,LIT,M,1131,2414,10,14,Captive,deceased,2010,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Little Rock Zoological Gardens,Arkansas,United States,🇺🇸,#99C2B5
2634,,2010-08-12,2022-02-01,btp,2025-01-01,D,LIT,ABQ,LIT,M,1131,2414,11,14,Captive,deceased,2010,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Little Rock Zoological Gardens,Arkansas,United States,🇺🇸,#99C2B5
2634,,2010-08-12,2023-11-18,breed,2025-01-01,D,LIT,ABQ,LIT,M,1131,2414,13,14,Captive,deceased,2010,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Little Rock Zoological Gardens,Arkansas,United States,🇺🇸,#99C2B5
2634,,2010-08-12,2025-02-01,btp,2025-01-01,D,LIT,ABQ,LIT,M,1131,2414,14,14,Captive,deceased,2010,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Little Rock Zoological Gardens,Arkansas,United States,🇺🇸,#99C2B5
2635,,2010-08-12,2013-12-12,transfer,2018-02-23,D,BUS,ABQ,BLO,M,1131,2414,3,7,Captive,deceased,2010,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Miller Park Zoo,Illinois,United States,🇺🇸,#99D69F
2635,,2010-08-12,2017-01-03,transfer,2018-02-23,D,BLO,ABQ,BLO,M,1131,2414,6,7,Captive,deceased,2010,Albuquerque Biological Park,New Mexico,United States,🇺🇸,#FB745C,Miller Park Zoo,Illinois,United States,🇺🇸,#99D69F
2637,,2011-02-04,2011-10-26,transfer,2025-04-02,A,CBR,DUK,CHI,F,2406,2608,0,14,Captive,n,2011,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Lincoln Park Zoological Gardens,Illinois,United States,🇺🇸,#E37B68
2637,,2011-02-04,2011-10-26,transfer,2025-04-02,A,CBR,DUK,CHI,F,2406,2608,0,14,Captive,behavior,2011,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Lincoln Park Zoological Gardens,Illinois,United States,🇺🇸,#E37B68
2637,,2011-02-04,2015-07-08,transfer,2025-04-02,A,CHI,DUK,CHI,F,2406,2608,4,14,Captive,n,2011,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Lincoln Park Zoological Gardens,Illinois,United States,🇺🇸,#E37B68
2637,,2011-02-04,2015-07-08,transfer,2025-04-02,A,CHI,DUK,CHI,F,2406,2608,4,14,Captive,behavior,2011,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Lincoln Park Zoological Gardens,Illinois,United States,🇺🇸,#E37B68
2637,,2011-02-04,2016-04-25,breed,2025-04-02,A,CHI,DUK,CHI,F,2406,2608,5,14,Captive,n,2011,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Lincoln Park Zoological Gardens,Illinois,United States,🇺🇸,#E37B68
2637,,2011-02-04,2017-03-01,breed,2025-04-02,A,CHI,DUK,CHI,F,2406,2608,6,14,Captive,n,2011,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Lincoln Park Zoological Gardens,Illinois,United States,🇺🇸,#E37B68
2637,,2011-02-04,2017-11-28,breed,2025-04-02,A,CHI,DUK,CHI,F,2406,2608,6,14,Captive,n,2011,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Lincoln Park Zoological Gardens,Illinois,United States,🇺🇸,#E37B68
2637,,2011-02-04,2022-02-01,btp,2025-04-02,A,CHI,DUK,CHI,F,2406,2608,11,14,Captive,n,2011,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Lincoln Park Zoological Gardens,Illinois,United States,🇺🇸,#E37B68
2637,,2011-02-04,2025-02-01,btp,2025-04-02,A,CHI,DUK,CHI,F,2406,2608,14,14,Captive,behavior,2011,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Lincoln Park Zoological Gardens,Illinois,United States,🇺🇸,#E37B68
2638,,2011-06-14,2016-12-16,breed,2023-02-01,D,MOO,MOO,MOO,F,1121,1145,5,11,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350
2638,,2011-06-14,2020-12-04,breed,2023-02-01,D,MOO,MOO,MOO,F,1121,1145,9,11,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350
2638,,2011-06-14,2022-02-01,btp,2023-02-01,D,MOO,MOO,MOO,F,1121,1145,10,11,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350
2638,,2011-06-14,2022-12-24,breed,2023-02-01,D,MOO,MOO,MOO,F,1121,1145,11,11,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350
2639,,2011-06-14,2013-12-04,transfer,2025-01-01,D,COL,MOO,COL,M,1121,1145,2,13,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Columbus Zoo and Aquarium,Ohio,United States,🇺🇸,#E5D075
2639,,2011-06-14,2015-06-09,breed,2025-01-01,D,COL,MOO,COL,M,1121,1145,4,13,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Columbus Zoo and Aquarium,Ohio,United States,🇺🇸,#E5D075
2639,,2011-06-14,2016-03-25,breed,2025-01-01,D,COL,MOO,COL,M,1121,1145,4,13,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Columbus Zoo and Aquarium,Ohio,United States,🇺🇸,#E5D075
2639,,2011-06-14,2017-02-05,breed,2025-01-01,D,COL,MOO,COL,M,1121,1145,5,13,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Columbus Zoo and Aquarium,Ohio,United States,🇺🇸,#E5D075
2639,,2011-06-14,2018-05-27,breed,2025-01-01,D,COL,MOO,COL,M,1121,1145,6,13,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Columbus Zoo and Aquarium,Ohio,United States,🇺🇸,#E5D075
2639,,2011-06-14,2019-05-28,breed,2025-01-01,D,COL,MOO,COL,M,1121,1145,7,13,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Columbus Zoo and Aquarium,Ohio,United States,🇺🇸,#E5D075
2639,,2011-06-14,2021-02-25,breed,2025-01-01,D,COL,MOO,COL,M,1121,1145,9,13,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Columbus Zoo and Aquarium,Ohio,United States,🇺🇸,#E5D075
2639,,2011-06-14,2025-02-01,btp,2025-01-01,D,COL,MOO,COL,M,1121,1145,13,13,Captive,deceased,2011,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Columbus Zoo and Aquarium,Ohio,United States,🇺🇸,#E5D075
2640,,2012-04-09,2014-05-14,transfer,2025-04-02,A,NYB,DUK,NYB,F,2420,2608,2,13,Captive,n,2012,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2640,,2012-04-09,2015-03-01,breed,2025-04-02,A,NYB,DUK,NYB,F,2420,2608,2,13,Captive,n,2012,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2640,,2012-04-09,2015-03-04,breed,2025-04-02,A,NYB,DUK,NYB,F,2420,2608,2,13,Captive,n,2012,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2640,,2012-04-09,2020-03-11,breed,2025-04-02,A,NYB,DUK,NYB,F,2420,2608,7,13,Captive,n,2012,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2640,,2012-04-09,2021-03-11,breed,2025-04-02,A,NYB,DUK,NYB,F,2420,2608,8,13,Captive,n,2012,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
